Date,Sales,States,County
13/04/2022,8136,Missouri,Andrew
13/04/2022,3544,Montana,Big Horn
13/04/2022,6395,Nebraska,Antelope
13/04/2022,9791,Nevada,Clark
13/04/2022,9545,New Hampshire,Carroll
13/04/2022,5954,New Jersey,Bergen
13/04/2022,6377,New Mexico,Catron
13/04/2022,1176,New York,Allegany
13/04/2022,4505,North Carolina,Alexander
13/04/2022,5867,North Dakota,Barnes
13/04/2022,9306,Ohio,Allen
13/04/2022,6540,Oklahoma,Alfalfa
13/04/2022,9559,Oregon,Benton
13/04/2022,6687,Pennsylvania,Allegheny
13/04/2022,5564,Rhode Island,Kent
13/04/2022,1434,South Carolina,Beaufort
13/04/2022,8770,Tennessee,Cannon
13/04/2022,7083,Texas,Austin
13/04/2022,8990,Utah,Emery
13/04/2022,5109,Vermont,Lamoille
13/04/2022,9058,Virginia,Augusta
13/04/2022,8738,Washington,Cowlitz
13/04/2022,9174,West Virginia,Clay
13/04/2022,8586,Wisconsin,Calumet
13/04/2022,5957,Wyoming,Goshen
19/04/2022,6131,Alabama,Chambers
19/04/2022,7657,Alaska,Haines
19/04/2022,3369,Arizona,Mohave
19/04/2022,5878,Arkansas,Chicot
19/04/2022,6308,California,El Dorado
19/04/2022,5754,Colorado,Chaffee
19/04/2022,5845,Connecticut,Litchfield
19/04/2022,9615,Delaware,Kent
19/04/2022,7318,Florida,Charlotte
19/04/2022,5054,Georgia,Bartow
19/04/2022,9555,Idaho,Bannock
19/04/2022,3950,Illinois,Bond
19/04/2022,9557,Indiana,Bartholomew
19/04/2022,4575,Iowa,Allamakee
19/04/2022,9359,Kansas,Atchison
19/04/2022,8536,Kentucky,Anderson
19/04/2022,7303,Louisiana,Ascension
19/04/2022,9194,Maine,Cumberland
19/04/2022,5760,Maryland,Baltimore
19/04/2022,1108,Massachusetts,Bristol
19/04/2022,1664,Michigan,Allegan
19/04/2022,3969,Minnesota,Becker
19/04/2022,1551,Mississippi,Amite
19/04/2022,3539,Missouri,Atchison
19/04/2022,8643,Montana,Blaine
19/04/2022,5050,Nebraska,Arthur
19/04/2022,5070,Nevada,Douglas
19/04/2022,1651,New Hampshire,Cheshire
19/04/2022,5038,New Jersey,Burlington
19/04/2022,3365,New Mexico,Chaves
19/04/2022,8155,New York,Bronx
19/04/2022,6047,North Carolina,Alleghany
19/04/2022,6411,North Dakota,Benson
19/04/2022,5369,Ohio,Ashland
19/04/2022,4694,Oklahoma,Atoka
19/04/2022,5115,Oregon,Clackamas
19/04/2022,5898,Pennsylvania,Armstrong
19/04/2022,6544,Rhode Island,Newport
19/04/2022,5650,South Carolina,Berkeley
19/04/2022,5771,Tennessee,Carroll
19/04/2022,18946,Texas,Bailey
19/04/2022,3044,Utah,Garfield
19/04/2022,4936,Vermont,Orange
19/04/2022,9313,Virginia,Bath
19/04/2022,5534,Washington,Douglas
19/04/2022,5846,West Virginia,Doddridge
19/04/2022,9550,Wisconsin,Chippewa
19/04/2022,9559,Wyoming,Hot Springs
25/04/2022,5531,Alabama,Cherokee
25/04/2022,5036,Alaska,Juneau
25/04/2022,6474,Arizona,Navajo
25/04/2022,9135,Arkansas,Clark
25/04/2022,4543,California,Fresno
25/04/2022,9085,Colorado,Cheyenne
25/04/2022,6778,Connecticut,Middlesex
25/04/2022,5057,Delaware,New Castle
25/04/2022,9550,Florida,Citrus
25/04/2022,8953,Georgia,Ben Hill
25/04/2022,1076,Idaho,Bear Lake
25/04/2022,5647,Illinois,Boone
25/04/2022,6584,Indiana,Benton
25/04/2022,7586,Iowa,Appanoose
25/04/2022,3693,Kansas,Barber
25/04/2022,4655,Kentucky,Ballard
25/04/2022,7338,Louisiana,Assumption
25/04/2022,7571,Maine,Franklin
25/04/2022,7404,Maryland,Calvert
25/04/2022,6959,Massachusetts,Dukes
25/04/2022,5481,Michigan,Alpena
25/04/2022,5359,Minnesota,Beltrami
25/04/2022,5315,Mississippi,Attala
25/04/2022,5760,Missouri,Audrain
25/04/2022,8991,Montana,Broadwater
25/04/2022,6845,Nebraska,Banner
25/04/2022,9896,Nevada,Elko
25/04/2022,3486,New Hampshire,Coos
25/04/2022,5515,New Jersey,Camden
25/04/2022,5899,New Mexico,Cibola
25/04/2022,8196,New York,Broome
25/04/2022,7181,North Carolina,Anson
25/04/2022,8997,North Dakota,Billings
25/04/2022,5809,Ohio,Ashtabula
25/04/2022,3599,Oklahoma,Beaver
25/04/2022,1378,Oregon,Clatsop
25/04/2022,6615,Pennsylvania,Beaver
25/04/2022,4541,Rhode Island,Providence
25/04/2022,1356,South Carolina,Calhoun
25/04/2022,7558,Tennessee,Carter
25/04/2022,4315,Texas,Bandera
25/04/2022,8050,Utah,Grand
25/04/2022,8115,Vermont,Orleans
25/04/2022,9366,Virginia,Bedford
25/04/2022,4959,Washington,Ferry
25/04/2022,5589,West Virginia,Fayette
25/04/2022,9150,Wisconsin,Clark
25/04/2022,7416,Wyoming,Johnson
01/05/2022,3040,Alabama,Autauga
01/05/2022,3853,Alaska,Aleutians East
01/05/2022,5996,Arizona,Apache
01/05/2022,5516,Arkansas,Arkansas
01/05/2022,7854,California,Alameda
01/05/2022,3976,Colorado,Adams
01/05/2022,4659,Connecticut,New Haven
01/05/2022,5555,Delaware,Sussex
01/05/2022,9743,Florida,Clay
01/05/2022,3035,Georgia,Berrien
01/05/2022,7883,Idaho,Benewah
01/05/2022,6580,Illinois,Brown
01/05/2022,4856,Indiana,Blackford
01/05/2022,3561,Iowa,Audubon
01/05/2022,1904,Kansas,Barton
01/05/2022,9405,Kentucky,Barren
01/05/2022,7886,Louisiana,Avoyelles
01/05/2022,9537,Maine,Hancock
01/05/2022,5158,Maryland,Caroline
01/05/2022,4308,Massachusetts,Essex
01/05/2022,8354,Michigan,Antrim
01/05/2022,7408,Minnesota,Benton
01/05/2022,3695,Mississippi,Benton
01/05/2022,3351,Missouri,Barry
01/05/2022,3155,Montana,Carbon
01/05/2022,3584,Nebraska,Blaine
01/05/2022,5651,Nevada,Esmeralda
01/05/2022,5113,New Hampshire,Grafton
01/05/2022,7017,New Jersey,Cape May
01/05/2022,4601,New Mexico,Colfax
01/05/2022,1861,New York,Cattaraugus
01/05/2022,4040,North Carolina,Ashe
01/05/2022,6787,North Dakota,Bottineau
01/05/2022,1338,Ohio,Athens
01/05/2022,8171,Oklahoma,Beckham
01/05/2022,5705,Oregon,Columbia
01/05/2022,8176,Pennsylvania,Bedford
01/05/2022,7807,Rhode Island,Washington
01/05/2022,4456,South Dakota,Aurora
01/05/2022,6545,Tennessee,Anderson
01/05/2022,8980,Texas,Anderson
01/05/2022,8564,Utah,Beaver
01/05/2022,7579,Vermont,Addison
01/05/2022,8733,Virginia,Accomack
01/05/2022,5858,Washington,Adams
01/05/2022,3439,West Virginia,Barbour
01/05/2022,6430,Wisconsin,Adams
01/05/2022,3514,Wyoming,Albany
07/05/2022,4891,Alabama,Baldwin
07/05/2022,6777,Alaska,Aleutians West
07/05/2022,6036,Arizona,Cochise
07/05/2022,8865,Arkansas,Ashley
07/05/2022,5515,California,Alpine
07/05/2022,5377,Colorado,Alamosa
07/05/2022,9505,Connecticut,New London
07/05/2022,3374,Florida,Alachua
07/05/2022,4569,Georgia,Appling
07/05/2022,8074,Hawaii,Hawaii
07/05/2022,8930,Idaho,Bingham
07/05/2022,3811,Illinois,Bureau
07/05/2022,4336,Indiana,Boone
07/05/2022,5969,Iowa,Benton
07/05/2022,7415,Kansas,Bourbon
07/05/2022,4571,Kentucky,Bath
07/05/2022,9119,Louisiana,Beauregard
07/05/2022,5554,Maine,Kennebec
07/05/2022,8688,Maryland,Carroll
07/05/2022,6337,Massachusetts,Franklin
07/05/2022,6894,Michigan,Arenac
07/05/2022,7871,Minnesota,Big Stone
07/05/2022,9956,Mississippi,Bolivar
07/05/2022,4361,Missouri,Barton
07/05/2022,5714,Montana,Carter
07/05/2022,9651,Nebraska,Boone
07/05/2022,6895,Nevada,Eureka
07/05/2022,7598,New Hampshire,Hillsborough
07/05/2022,5195,New Jersey,Cumberland
07/05/2022,8857,New Mexico,Curry
07/05/2022,5565,New York,Cayuga
07/05/2022,4090,North Carolina,Avery
07/05/2022,5314,North Dakota,Bowman
07/05/2022,3188,Ohio,Auglaize
07/05/2022,6068,Oklahoma,Blaine
07/05/2022,8335,Oregon,Coos
07/05/2022,5573,Pennsylvania,Berks
07/05/2022,8978,South Carolina,Abbeville
07/05/2022,5777,South Dakota,Beadle
07/05/2022,7697,Tennessee,Bedford
07/05/2022,9556,Texas,Andrews
07/05/2022,3159,Utah,Box Elder
07/05/2022,8613,Vermont,Bennington
07/05/2022,9835,Virginia,Albemarle
07/05/2022,7654,Washington,Asotin
07/05/2022,7935,West Virginia,Berkeley
07/05/2022,5455,Wisconsin,Ashland
07/05/2022,1853,Wyoming,Big Horn
13/05/2022,9718,Alabama,Barbour
13/05/2022,3705,Alaska,Anchorage
13/05/2022,8874,Arizona,Coconino
13/05/2022,5670,Arkansas,Baxter
13/05/2022,5889,California,Amador
13/05/2022,5804,Colorado,Arapahoe
13/05/2022,9094,Connecticut,Tolland
13/05/2022,8441,Florida,Baker
13/05/2022,9480,Georgia,Atkinson
13/05/2022,8448,Hawaii,Honolulu
13/05/2022,5405,Idaho,Blaine
13/05/2022,5537,Illinois,Calhoun
13/05/2022,7590,Indiana,Brown
13/05/2022,9756,Iowa,Black Hawk
13/05/2022,9354,Kansas,Brown
13/05/2022,7317,Kentucky,Bell
13/05/2022,5650,Louisiana,Bienville
13/05/2022,5958,Maine,Knox
13/05/2022,5543,Maryland,Cecil
13/05/2022,3516,Massachusetts,Hampden
13/05/2022,1548,Michigan,Baraga
13/05/2022,9105,Minnesota,Blue Earth
13/05/2022,1985,Mississippi,Calhoun
13/05/2022,1518,Missouri,Bates
13/05/2022,6791,Montana,Cascade
13/05/2022,4016,Nebraska,Box Butte
13/05/2022,8583,Nevada,Humboldt
13/05/2022,5690,New Hampshire,Merrimack
13/05/2022,8814,New Jersey,Essex
13/05/2022,9786,New Mexico,De Baca
13/05/2022,4007,New York,Chautauqua
13/05/2022,4309,North Carolina,Beaufort
13/05/2022,6417,North Dakota,Burke
13/05/2022,6948,Ohio,Belmont
13/05/2022,8398,Oklahoma,Bryan
13/05/2022,5565,Oregon,Crook
13/05/2022,6651,Pennsylvania,Blair
13/05/2022,9714,South Carolina,Aiken
13/05/2022,5069,South Dakota,Bennett
13/05/2022,7398,Tennessee,Benton
13/05/2022,8143,Texas,Angelina
13/05/2022,8495,Utah,Cache
13/05/2022,5559,Vermont,Caledonia
13/05/2022,9736,Virginia,Alleghany
13/05/2022,5354,Washington,Benton
13/05/2022,7755,West Virginia,Boone
13/05/2022,7853,Wisconsin,Barron
13/05/2022,1058,Wyoming,Campbell
19/05/2022,1038,Alabama,Bibb
19/05/2022,8974,Alaska,Bethel
19/05/2022,5777,Arizona,Gila
19/05/2022,1930,Arkansas,Benton
19/05/2022,5599,California,Butte
19/05/2022,8343,Colorado,Archuleta
19/05/2022,7375,Connecticut,Windham
19/05/2022,1568,Florida,Bay
19/05/2022,5368,Georgia,Bacon
19/05/2022,7831,Hawaii,Kalawao
19/05/2022,5970,Idaho,Boise
19/05/2022,6595,Illinois,Carroll
19/05/2022,7037,Indiana,Carroll
19/05/2022,5430,Iowa,Boone
19/05/2022,5655,Kansas,Butler
19/05/2022,4458,Kentucky,Boone
19/05/2022,5964,Louisiana,Bossier
19/05/2022,5745,Maine,Lincoln
19/05/2022,1556,Maryland,Charles
19/05/2022,9153,Massachusetts,Hampshire
19/05/2022,7595,Michigan,Barry
19/05/2022,5155,Minnesota,Brown
19/05/2022,9336,Mississippi,Carroll
19/05/2022,5647,Missouri,Benton
19/05/2022,7335,Montana,Chouteau
19/05/2022,4451,Nebraska,Boyd
19/05/2022,8405,Nevada,Lander
19/05/2022,1705,New Hampshire,Rockingham
19/05/2022,5455,New Jersey,Gloucester
19/05/2022,5567,New Mexico,Doña Ana
19/05/2022,1653,New York,Chemung
19/05/2022,5855,North Carolina,Bertie
19/05/2022,9588,North Dakota,Burleigh
19/05/2022,9516,Ohio,Brown
19/05/2022,9575,Oklahoma,Caddo
19/05/2022,8966,Oregon,Curry
19/05/2022,1899,Pennsylvania,Bradford
19/05/2022,1093,South Carolina,Allendale
19/05/2022,5570,South Dakota,Bon Homme
19/05/2022,4015,Tennessee,Bledsoe
19/05/2022,17135,Texas,Aransas
19/05/2022,7184,Utah,Carbon
19/05/2022,8345,Vermont,Chittenden
19/05/2022,3565,Virginia,Amelia
19/05/2022,1407,Washington,Chelan
19/05/2022,6555,West Virginia,Braxton
19/05/2022,1595,Wisconsin,Bayfield
19/05/2022,6155,Wyoming,Carbon
25/05/2022,4583,Alabama,Blount
25/05/2022,7981,Alaska,Bristol Bay
25/05/2022,7319,Arizona,Graham
25/05/2022,5471,Arkansas,Boone
25/05/2022,6110,California,Calaveras
25/05/2022,4656,Colorado,Baca
25/05/2022,9979,Connecticut,Fairfield
25/05/2022,1350,Florida,Bradford
25/05/2022,8388,Georgia,Baker
25/05/2022,1405,Hawaii,Kauai
25/05/2022,5050,Idaho,Bonner
25/05/2022,1985,Illinois,Cass
25/05/2022,7586,Indiana,Cass
25/05/2022,3097,Iowa,Bremer
25/05/2022,3595,Kansas,Chase
25/05/2022,3750,Kentucky,Bourbon
25/05/2022,5395,Louisiana,Caddo
25/05/2022,4855,Maine,Oxford
25/05/2022,5671,Maryland,Dorchester
25/05/2022,4604,Massachusetts,Middlesex
25/05/2022,7315,Michigan,Bay
25/05/2022,1711,Minnesota,Carlton
25/05/2022,1534,Mississippi,Chickasaw
25/05/2022,8859,Missouri,Bollinger
25/05/2022,3785,Montana,Custer
25/05/2022,8149,Nebraska,Brown
25/05/2022,6040,Nevada,Lincoln
25/05/2022,5811,New Hampshire,Strafford
25/05/2022,6167,New Jersey,Hudson
25/05/2022,3605,New Mexico,Eddy
25/05/2022,8106,New York,Chenango
25/05/2022,1385,North Carolina,Bladen
25/05/2022,9154,North Dakota,Cass
25/05/2022,1988,Ohio,Butler
25/05/2022,9904,Oklahoma,Canadian
25/05/2022,5381,Oregon,Deschutes
25/05/2022,1685,Pennsylvania,Bucks
25/05/2022,5761,South Carolina,Anderson
25/05/2022,4606,South Dakota,Brookings
25/05/2022,1681,Tennessee,Blount
25/05/2022,9804,Texas,Archer
25/05/2022,6174,Utah,Daggett
25/05/2022,7857,Vermont,Essex
25/05/2022,4133,Virginia,Amherst
25/05/2022,5971,Washington,Clallam
25/05/2022,3583,West Virginia,Brooke
25/05/2022,5555,Wisconsin,Brown
25/05/2022,5395,Wyoming,Converse
31/05/2022,1005,Alabama,Bullock
31/05/2022,9105,Alaska,Denali
31/05/2022,5017,Arizona,Greenlee
31/05/2022,5749,Arkansas,Bradley
31/05/2022,5117,California,Colusa
31/05/2022,9577,Colorado,Bent
31/05/2022,3830,Connecticut,Hartford
31/05/2022,1130,Florida,Brevard
31/05/2022,3445,Georgia,Baldwin
31/05/2022,5871,Hawaii,Maui
31/05/2022,5855,Idaho,Bonneville
31/05/2022,6596,Illinois,Champaign
31/05/2022,7558,Indiana,Clark
31/05/2022,1116,Iowa,Buchanan
31/05/2022,7964,Kansas,Chautauqua
31/05/2022,1519,Kentucky,Boyd
31/05/2022,9708,Louisiana,Calcasieu
31/05/2022,1658,Maine,Penobscot
31/05/2022,7744,Maryland,Frederick
31/05/2022,5995,Massachusetts,Nantucket
31/05/2022,9559,Michigan,Benzie
31/05/2022,4956,Minnesota,Carver
31/05/2022,4406,Mississippi,Choctaw
31/05/2022,6818,Missouri,Boone
31/05/2022,9059,Montana,Daniels
31/05/2022,8595,Nebraska,Buffalo
31/05/2022,4996,Nevada,Lyon
31/05/2022,5955,New Hampshire,Sullivan
31/05/2022,4886,New Jersey,Hunterdon
31/05/2022,3467,New Mexico,Grant
31/05/2022,7453,New York,Clinton
31/05/2022,4173,North Carolina,Brunswick
31/05/2022,8998,North Dakota,Cavalier
31/05/2022,9850,Ohio,Carroll
31/05/2022,3945,Oklahoma,Carter
31/05/2022,6818,Oregon,Douglas
31/05/2022,9513,Pennsylvania,Butler
31/05/2022,5009,South Carolina,Bamberg
31/05/2022,5358,South Dakota,Brown
31/05/2022,5455,Tennessee,Bradley
31/05/2022,15955,Texas,Armstrong
31/05/2022,5955,Utah,Davis
31/05/2022,6539,Vermont,Franklin
31/05/2022,5553,Virginia,Appomattox
31/05/2022,5837,Washington,Clark
31/05/2022,6354,West Virginia,Cabell
31/05/2022,9645,Wisconsin,Buffalo
31/05/2022,3088,Wyoming,Crook
06/06/2022,9554,Alabama,Butler
06/06/2022,5649,Alaska,Dillingham
06/06/2022,6613,Arizona,La Paz
06/06/2022,3536,Arkansas,Calhoun
06/06/2022,8560,California,Contra Costa
06/06/2022,5056,Colorado,Boulder
06/06/2022,8587,Connecticut,Litchfield
06/06/2022,6875,Florida,Broward
06/06/2022,5408,Georgia,Banks
06/06/2022,9998,Hawaii,Hawaii
06/06/2022,9901,Idaho,Ada
06/06/2022,5178,Illinois,Adams
06/06/2022,8093,Indiana,Adams
06/06/2022,4513,Iowa,Adair
06/06/2022,1495,Kansas,Allen
06/06/2022,9638,Kentucky,Adair
06/06/2022,8158,Louisiana,Acadia
06/06/2022,9640,Maine,Androscoggin
06/06/2022,5616,Maryland,Allegany
06/06/2022,7794,Massachusetts,Barnstable
06/06/2022,7335,Michigan,Alcona
06/06/2022,5856,Minnesota,Aitkin
06/06/2022,8003,Mississippi,Adams
06/06/2022,4654,Missouri,Adair
06/06/2022,7338,Montana,Beaverhead
06/06/2022,6766,Nebraska,Adams
06/06/2022,4586,Nevada,Churchill
06/06/2022,1865,New Hampshire,Belknap
06/06/2022,6596,New Jersey,Atlantic
06/06/2022,3074,New Mexico,Bernalillo
06/06/2022,3593,New York,Albany
06/06/2022,4091,North Carolina,Alamance
06/06/2022,9853,North Dakota,Adams
06/06/2022,3193,Ohio,Adams
06/06/2022,8538,Oklahoma,Adair
06/06/2022,5455,Oregon,Baker
06/06/2022,1045,Pennsylvania,Adams
06/06/2022,8371,South Carolina,Barnwell
06/06/2022,7155,South Dakota,Brule
06/06/2022,7156,Tennessee,Campbell
06/06/2022,15579,Texas,Atascosa
06/06/2022,1454,Utah,Duchesne
06/06/2022,1937,Vermont,Grand Isle
06/06/2022,9658,Virginia,Arlington
06/06/2022,5074,Washington,Columbia
06/06/2022,9895,West Virginia,Calhoun
06/06/2022,5460,Wisconsin,Burnett
06/06/2022,5033,Wyoming,Fremont
12/06/2022,7667,Alabama,Calhoun
12/06/2022,9778,Alaska,Fairbanks North Star
12/06/2022,7756,Arizona,Maricopa
12/06/2022,9045,Arkansas,Carroll
12/06/2022,7976,California,Del Norte
12/06/2022,9513,Colorado,Broomfield
12/06/2022,1349,Connecticut,Middlesex
12/06/2022,1433,Florida,Calhoun
12/06/2022,5537,Georgia,Barrow
12/06/2022,5085,Hawaii,Honolulu
12/06/2022,6418,Idaho,Adams
12/06/2022,7070,Illinois,Alexander
12/06/2022,5815,Indiana,Allen
12/06/2022,6516,Iowa,Adams
12/06/2022,1801,Kansas,Anderson
12/06/2022,6657,Kentucky,Allen
12/06/2022,4505,Louisiana,Allen
12/06/2022,9499,Maine,Aroostook
12/06/2022,4954,Maryland,Anne Arundel
12/06/2022,9055,Massachusetts,Berkshire
12/06/2022,8951,Michigan,Alger
12/06/2022,8803,Minnesota,Anoka
12/06/2022,8315,Mississippi,Alcorn
12/06/2022,4868,Missouri,Andrew
12/06/2022,5466,Montana,Big Horn
12/06/2022,9678,Nebraska,Antelope
12/06/2022,5505,Nevada,Clark
12/06/2022,5351,New Hampshire,Carroll
12/06/2022,8438,New Jersey,Bergen
12/06/2022,9597,New Mexico,Catron
12/06/2022,9944,New York,Allegany
12/06/2022,9077,North Carolina,Alexander
12/06/2022,5753,North Dakota,Barnes
12/06/2022,7115,Ohio,Allen
12/06/2022,4975,Oklahoma,Alfalfa
12/06/2022,1005,Oregon,Benton
12/06/2022,4597,Pennsylvania,Allegheny
12/06/2022,1344,South Carolina,Beaufort
12/06/2022,9937,South Dakota,Buffalo
12/06/2022,7515,Tennessee,Cannon
12/06/2022,8180,Texas,Austin
12/06/2022,4518,Utah,Emery
12/06/2022,4674,Vermont,Lamoille
12/06/2022,3140,Virginia,Augusta
12/06/2022,1844,Washington,Cowlitz
12/06/2022,8550,West Virginia,Clay
12/06/2022,7389,Wisconsin,Calumet
12/06/2022,9581,Wyoming,Goshen
18/06/2022,9648,Alabama,Chambers
18/06/2022,5156,Alaska,Haines
18/06/2022,5358,Arizona,Mohave
18/06/2022,1795,Arkansas,Chicot
18/06/2022,9973,California,El Dorado
18/06/2022,1118,Colorado,Chaffee
18/06/2022,9835,Connecticut,New Haven
18/06/2022,8539,Florida,Charlotte
18/06/2022,4085,Georgia,Bartow
18/06/2022,5187,Hawaii,Kalawao
18/06/2022,5885,Idaho,Bannock
18/06/2022,1757,Illinois,Bond
18/06/2022,5388,Indiana,Bartholomew
18/06/2022,3739,Iowa,Allamakee
18/06/2022,3757,Kansas,Atchison
18/06/2022,7937,Kentucky,Anderson
18/06/2022,1748,Louisiana,Ascension
18/06/2022,3709,Maine,Cumberland
18/06/2022,7548,Maryland,Baltimore
18/06/2022,9544,Massachusetts,Bristol
18/06/2022,4404,Michigan,Allegan
18/06/2022,3741,Minnesota,Becker
18/06/2022,5917,Mississippi,Amite
18/06/2022,6689,Missouri,Atchison
18/06/2022,5441,Montana,Blaine
18/06/2022,5010,Nebraska,Arthur
18/06/2022,3153,Nevada,Douglas
18/06/2022,7554,New Hampshire,Cheshire
18/06/2022,3065,New Jersey,Burlington
18/06/2022,9364,New Mexico,Chaves
18/06/2022,6550,New York,Bronx
18/06/2022,5553,North Carolina,Alleghany
18/06/2022,5609,North Dakota,Benson
18/06/2022,8745,Ohio,Ashland
18/06/2022,7651,Oklahoma,Atoka
18/06/2022,6577,Oregon,Clackamas
18/06/2022,9135,Pennsylvania,Armstrong
18/06/2022,5868,South Carolina,Berkeley
18/06/2022,5498,South Dakota,Butte
18/06/2022,4398,Tennessee,Carroll
18/06/2022,16379,Texas,Bailey
18/06/2022,1733,Utah,Garfield
18/06/2022,3898,Vermont,Orange
18/06/2022,7801,Virginia,Bath
18/06/2022,5588,Washington,Douglas
18/06/2022,1556,West Virginia,Doddridge
18/06/2022,1351,Wisconsin,Chippewa
18/06/2022,9958,Wyoming,Hot Springs
24/06/2022,4506,Alabama,Cherokee
24/06/2022,6918,Alaska,Juneau
24/06/2022,3154,Arizona,Navajo
24/06/2022,1338,Arkansas,Clark
24/06/2022,3707,California,Fresno
24/06/2022,6515,Colorado,Cheyenne
24/06/2022,8081,Connecticut,New London
24/06/2022,3503,Florida,Citrus
24/06/2022,6440,Georgia,Ben Hill
24/06/2022,4663,Hawaii,Kauai
24/06/2022,9965,Idaho,Bear Lake
24/06/2022,7758,Illinois,Boone
24/06/2022,1040,Indiana,Benton
24/06/2022,6850,Iowa,Appanoose
24/06/2022,5514,Kansas,Barber
24/06/2022,1556,Kentucky,Ballard
24/06/2022,4047,Louisiana,Assumption
24/06/2022,4808,Maine,Franklin
24/06/2022,1983,Maryland,Calvert
24/06/2022,1143,Massachusetts,Dukes
24/06/2022,5755,Michigan,Alpena
24/06/2022,8688,Minnesota,Beltrami
24/06/2022,9358,Mississippi,Attala
24/06/2022,1093,Missouri,Audrain
24/06/2022,4366,Montana,Broadwater
24/06/2022,4955,Nebraska,Banner
24/06/2022,9060,Nevada,Elko
24/06/2022,1578,New Hampshire,Coos
24/06/2022,4190,New Jersey,Camden
24/06/2022,9850,New Mexico,Cibola
24/06/2022,3548,New York,Broome
24/06/2022,6770,North Carolina,Anson
24/06/2022,7780,North Dakota,Billings
24/06/2022,7011,Ohio,Ashtabula
24/06/2022,9355,Oklahoma,Beaver
24/06/2022,5839,Oregon,Clatsop
24/06/2022,9470,Pennsylvania,Beaver
24/06/2022,9565,South Carolina,Calhoun
24/06/2022,8197,South Dakota,Campbell
24/06/2022,7565,Tennessee,Carter
24/06/2022,5347,Texas,Bandera
24/06/2022,5871,Utah,Grand
24/06/2022,6748,Vermont,Orleans
24/06/2022,5835,Virginia,Bedford
24/06/2022,5097,Washington,Ferry
24/06/2022,7554,West Virginia,Fayette
24/06/2022,1703,Wisconsin,Clark
24/06/2022,3758,Wyoming,Johnson
30/06/2022,8154,Alabama,Autauga
30/06/2022,5100,Alaska,Aleutians East
30/06/2022,7300,Arizona,Apache
30/06/2022,6960,Arkansas,Arkansas
30/06/2022,4578,California,Alameda
30/06/2022,9956,Colorado,Adams
30/06/2022,9994,Connecticut,Tolland
30/06/2022,5797,Florida,Clay
30/06/2022,1951,Georgia,Berrien
30/06/2022,4053,Hawaii,Maui
30/06/2022,3588,Idaho,Benewah
30/06/2022,9513,Illinois,Brown
30/06/2022,3609,Indiana,Blackford
30/06/2022,3368,Iowa,Audubon
30/06/2022,5951,Kansas,Barton
30/06/2022,5560,Kentucky,Barren
30/06/2022,1634,Louisiana,Avoyelles
30/06/2022,5707,Maine,Hancock
30/06/2022,1551,Maryland,Caroline
30/06/2022,5589,Massachusetts,Essex
30/06/2022,5945,Michigan,Antrim
30/06/2022,1137,Minnesota,Benton
30/06/2022,5165,Mississippi,Benton
30/06/2022,5067,Missouri,Barry
